1,0.0016891891891891893
2,0.0016891891891891893
3,0.0033783783783783786
4,0.0033783783783783786
5,0.005067567567567568
6,0.005067567567567568
7,0.005067567567567568
8,0.006756756756756757
9,0.006756756756756757
10,0.011824324324324325
11,0.013513513513513514
12,0.016891891891891893
13,0.016891891891891893
14,0.02027027027027027
15,0.02027027027027027
16,0.02027027027027027
17,0.02027027027027027
18,0.02195945945945946
19,0.02195945945945946
20,0.02195945945945946
21,0.02195945945945946
22,0.02702702702702703
23,0.02702702702702703
24,0.02702702702702703
25,0.02702702702702703
26,0.02702702702702703
27,0.028716216216216218
28,0.028716216216216218
29,0.03209459459459459
30,0.03209459459459459
31,0.03209459459459459
32,0.03209459459459459
33,0.03209459459459459
34,0.03209459459459459
35,0.03209459459459459
36,0.037162162162162164
37,0.037162162162162164
38,0.037162162162162164
39,0.04054054054054054
40,0.04222972972972973
41,0.04222972972972973
42,0.04222972972972973
43,0.04222972972972973
44,0.04391891891891892
45,0.048986486486486486
46,0.048986486486486486
47,0.05067567567567568
48,0.05067567567567568
49,0.05067567567567568
50,0.05067567567567568
51,0.05067567567567568
52,0.05067567567567568
53,0.05067567567567568
54,0.052364864864864864
55,0.05574324324324324
56,0.05574324324324324
57,0.057432432432432436
58,0.057432432432432436
59,0.057432432432432436
60,0.057432432432432436
61,0.057432432432432436
62,0.05912162162162162
63,0.05912162162162162
64,0.05912162162162162
65,0.0625
66,0.0625
67,0.0625
68,0.0625
69,0.0625
70,0.06418918918918919
71,0.06418918918918919
72,0.06418918918918919
73,0.06418918918918919
74,0.06418918918918919
75,0.06587837837837837
76,0.06587837837837837
77,0.06587837837837837
78,0.06587837837837837
79,0.06587837837837837
80,0.06587837837837837
81,0.06587837837837837
82,0.06587837837837837
83,0.06587837837837837
84,0.06587837837837837
85,0.06587837837837837
86,0.06587837837837837
87,0.06756756756756757
88,0.06756756756756757
89,0.06756756756756757
90,0.06756756756756757
91,0.06756756756756757
92,0.06756756756756757
93,0.06756756756756757
94,0.06756756756756757
95,0.06925675675675676
96,0.07094594594594594
97,0.07432432432432433
98,0.07432432432432433
99,0.07432432432432433
100,0.07432432432432433
