1,0.1570945945945946
2,0.21621621621621623
3,0.25675675675675674
4,0.2922297297297297
5,0.3091216216216216
6,0.32432432432432434
7,0.3344594594594595
8,0.3581081081081081
9,0.375
10,0.38006756756756754
11,0.38682432432432434
12,0.3952702702702703
13,0.40202702702702703
14,0.40709459459459457
15,0.41216216216216217
16,0.41216216216216217
17,0.4239864864864865
18,0.42736486486486486
19,0.43074324324324326
20,0.4375
21,0.4408783783783784
22,0.44594594594594594
23,0.4527027027027027
24,0.4594594594594595
25,0.46283783783783783
26,0.46621621621621623
27,0.46790540540540543
28,0.47128378378378377
29,0.47128378378378377
30,0.47297297297297297
31,0.47635135135135137
32,0.4797297297297297
33,0.4847972972972973
34,0.4847972972972973
35,0.48986486486486486
36,0.49324324324324326
37,0.5
38,0.5
39,0.5016891891891891
40,0.5067567567567568
41,0.5067567567567568
42,0.5084459459459459
43,0.5084459459459459
44,0.5084459459459459
45,0.5101351351351351
46,0.5135135135135135
47,0.5152027027027027
48,0.5152027027027027
49,0.5168918918918919
50,0.5168918918918919
51,0.5236486486486487
52,0.5287162162162162
53,0.5304054054054054
54,0.5320945945945946
55,0.535472972972973
56,0.5371621621621622
57,0.5388513513513513
58,0.5405405405405406
59,0.5422297297297297
60,0.5456081081081081
61,0.5456081081081081
62,0.5456081081081081
63,0.5472972972972973
64,0.5489864864864865
65,0.5489864864864865
66,0.5506756756756757
67,0.5540540540540541
68,0.5557432432432432
69,0.5608108108108109
70,0.5658783783783784
71,0.5658783783783784
72,0.5675675675675675
73,0.5692567567567568
74,0.5709459459459459
75,0.5709459459459459
76,0.5726351351351351
77,0.5760135135135135
78,0.5777027027027027
79,0.581081081081081
80,0.5827702702702703
81,0.5844594594594594
82,0.5861486486486487
83,0.5861486486486487
84,0.5861486486486487
85,0.5861486486486487
86,0.5878378378378378
87,0.589527027027027
88,0.589527027027027
89,0.5929054054054054
90,0.5929054054054054
91,0.5945945945945946
92,0.5962837837837838
93,0.5996621621621622
94,0.6013513513513513
95,0.6013513513513513
96,0.606418918918919
97,0.606418918918919
98,0.606418918918919
99,0.606418918918919
100,0.6081081081081081
